Phone_Name,Price,Review_ID,Author,Location,Rating,Title,Review,Age
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-97af7937-3651-47ef-a883-826b942987a4,Urgan Spaldon Angmo, Leh Ladakh District,5,Excellent,This is really a good purchase. Everything is reallyGood. If you are a girl go with a white one and black oneFor boys. Finding a beautiful case as it add the wholebeauty..Good luck for your future purchases..,"May, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-c9596ef3-45a4-4724-aa01-868d32c5549d,Biswa, Dhenkanal,5,Awesome,Overall a nice choice,"Jul, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-f7b27f29-e56d-456f-97ac-58d8a7d97500,gourav vishwakarma, Patan,5,Awesome,great Camera phone in the price segment.processing is fast as you expect.love this phone. price is perfect. buy niw,"Oct, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-4f4058bd-c6d9-400d-8f13-6f99fb41c04c,Mousumi  Maity, Kakdihi,5,Brilliant,awesome ❤️,"Oct, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-01cf548d-bdef-47a4-8384-a7c78c36b3de,bhanu varma, Pune,5,Terrific,"Switched back to ios after 5 years, feels so smooth and looks premium, purchased this on offer for 55000, its performance is beyond expectation, great haptics feel, totally value for money if you purchase in discount.","Apr, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-42edb509-af92-4192-9f6f-05ff4da312d6,Flipkart Customer, Jehanabad,5,Must buy!,Really amazing phone by apple .Its come with IOS 13.1.3 it’s have really good features like memoji animoji .😎Simply awesome smart phone👌I love it😍Thanks apple .Thanks Flipkart.Thanks supercom.,"Oct, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-382af0a9-74cf-4908-8740-fe3036aa46e8,MANOJ MEENA, Suratgarh,4,Pretty good,Best Phone I Phone line up,"May, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-e010c73f-60f7-44c7-82af-bfab98217d0e,Deepak  rao, Narnaul,5,Super!,super and genius,"Mar, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-8c2f58b2-58c9-4cdd-b8a8-0bac51a18fb6,Ashutosh Pradhan, Noida,5,Highly recommended,Undoubtedly best in everything. Go for it till 2022,"Aug, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-3f28dcf0-a0f1-4b17-82c6-167780fd7b1d,Shayan Chakraborty, Jamshedpur,5,Highly recommended,"After using for 6 months, I would just like to say that after using iPhone, u would not like android again. Specially talking of iPhone XR, this is the first iPhone with excellent battery backup, camera, usage and sound.","Nov, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-3703f7e9-dc6b-449a-a899-c774d4856b0d,Md Shahnawaz Siddiquee, Kolkata,5,Classy product,Excellent performance good quality picture good size,"Nov, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-50333699-44ba-4686-8dbf-bdd9e6041107,Akash R, Tiruchirappalli,5,Wonderful,💫 Amazing 💫,"Mar, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-0980f817-ef89-46f8-8f19-6c865fd9f9b5,Ajay Kabadi, Thane,4,Wonderful,😍😍 My 1st iPhone and really i love itt....I moved android to iOS and its very good experience ..new gui and new things.specially i love 😍 the display...,"Nov, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-117b1c21-3be9-434e-9a1c-abed243e4923,Abhijeet Kumar, Muzaffarpur,5,Terrific,Excellent performance. Upgraded from iphone 7 to iphone XR . No issue in ios . Good decision for Iphone XR while choosing Chinese company ( one plus 8 pro) . Fully satisfied 🤙🏻🔥,"Jul, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-7df10bad-f498-4fe5-8342-02cb1db3b497,nikhil lingayat, Mumbai,5,Just wow!,Awesome phone good performance plus good cameras totally satisfiedI have used this phone from last seven days and I observed battery back up is also good,"Mar, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-e547fe66-8f89-48b1-9dc5-86156569f612,Ashish Bahure, Aurangabad,4,Wonderful,"Let’s keep it simple,Phone is damn smooth and if you are coming from Android, you will really notice the difference no matter which smartphone you used earlier.Pros:1. Camera and image processing (portrait modes)2. Battery (7hrs screen on time) i.e. all day battery life3. iOS (If you are coming from Android, you will need 2 days to get used to it.. like gestures and all but once you are into it, there's no way turning back. Animations are refined and you will enjoy them)4. Face ID is su...READ MORE","Aug, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-349c528f-87eb-446e-9fcf-60b4d422ae09,MOHAN SUBRAMANYAM, Arani Tiruvannamalai District,4,Pretty good,Battery performance not good ...otherwise nice mobile ....,"Jan, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-6aeb8409-0c7f-4ba9-aa54-a196f6f49416,Fesal  Khan, Bhopal,5,Must buy!,Awesome,"Aug, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-5e4b7615-83b4-47db-a95f-884e2bff3f6f,mohan balam, Hyderabad,5,Brilliant,Its not cheap iphone it is a affordable iphone with decent camera nad good battery with execellent apple tech.. worth buying in 2021,"Feb, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-2aaf311c-5e2e-441c-9043-9cd67b45498c,Nishant Sharma, Solapur,5,Classy product,More than satisfied with the device.,"Mar, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-97f62c39-8eb8-47d2-8ed9-1c29c6fd2bc9,Florence sangma, Annamalai Nagar,5,Best in the market!,Really nice product I love it 💕💕💕💕,"Mar, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-2dcae5aa-b952-4e4d-96ac-33aa0e304a6f,Shailendra Singh Rawat, New Delhi,5,Brilliant,"Shifted from iPhone SE to XR .....a sea change .  The Camera both front and rear are amazing with fantastic editing options . The Face ID makes unlocking phone apps etc so smooth , the size is also just right ...anything bigger than this should be called tab . The screen resolution is good . I am enjoying my iPhone XR,","Aug, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-1b0b65f9-584a-4cfc-828f-b09333e45a45,Flipkart Customer, Sringeri,4,Really Nice,"Best iPhone for this budget and the last model that company provides original charger and earphones, preferred to buy over iPhone 11 or 12","Feb, 2021"
